timestamp,test,prediction
2014-06-25 01:45:00+01:00,0.0,4.436069
2014-06-25 01:46:00+01:00,0.0,8.014066
2014-06-25 01:47:00+01:00,0.0,5.7356963
2014-06-25 01:48:00+01:00,0.0,4.653379
2014-06-25 01:49:00+01:00,0.0,6.9762263
2014-06-25 01:50:00+01:00,1804.6666,950.0998
2014-06-25 01:51:00+01:00,0.0,5.6854224
2014-06-25 01:52:00+01:00,0.0,5.142538
2014-06-25 01:53:00+01:00,0.0,4.709188
2014-06-25 01:54:00+01:00,0.0,5.6061697
2014-06-25 01:55:00+01:00,0.0,-5.7426643
2014-06-25 01:56:00+01:00,0.0,4.4650803
2014-06-25 01:57:00+01:00,0.0,4.496176
2014-06-25 01:58:00+01:00,0.0,5.1165223
2014-06-25 01:59:00+01:00,0.0,10.643667
2014-06-25 02:00:00+01:00,0.0,5.7415247
2014-06-25 02:01:00+01:00,0.0,6.8637943
2014-06-25 02:02:00+01:00,0.0,4.6691055
2014-06-25 02:03:00+01:00,0.0,5.7885423
2014-06-25 02:04:00+01:00,0.0,5.025971
2014-06-25 02:05:00+01:00,0.0,7.5512805
2014-06-25 02:06:00+01:00,0.0,4.6024866
2014-06-25 02:07:00+01:00,0.0,18.436222
2014-06-25 02:08:00+01:00,0.0,5.9429126
2014-06-25 02:09:00+01:00,0.0,5.7064896
2014-06-25 02:10:00+01:00,0.0,556.3521
2014-06-25 02:11:00+01:00,0.0,5.6712914
2014-06-25 02:12:00+01:00,0.0,5.416178
2014-06-25 02:13:00+01:00,0.0,4.913897
2014-06-25 02:14:00+01:00,0.0,62.096596
2014-06-25 02:15:00+01:00,0.0,4.4706807
2014-06-25 02:16:00+01:00,0.0,4.6700826
2014-06-25 02:17:00+01:00,0.0,5.5334945
2014-06-25 02:18:00+01:00,0.0,4.493734
2014-06-25 02:19:00+01:00,200.375,7.624379
2014-06-25 02:20:00+01:00,0.0,8.982486
2014-06-25 02:21:00+01:00,0.0,4.6901073
2014-06-25 02:22:00+01:00,0.0,4.705476
2014-06-25 02:23:00+01:00,0.0,4.3656073
2014-06-25 02:24:00+01:00,0.0,4.8220105
2014-06-25 02:25:00+01:00,0.0,4.904324
2014-06-25 02:26:00+01:00,48.75,5.362258
2014-06-25 02:27:00+01:00,0.0,5.708215
2014-06-25 02:28:00+01:00,0.0,5.0011597
2014-06-25 02:29:00+01:00,0.0,8.978514
2014-06-25 02:30:00+01:00,0.0,4.5952253
2014-06-25 02:31:00+01:00,0.0,-0.978286
2014-06-25 02:32:00+01:00,0.0,5.20792
2014-06-25 02:33:00+01:00,0.0,4.57774
2014-06-25 02:34:00+01:00,0.0,6.1038275
2014-06-25 02:35:00+01:00,0.0,0.8746779
2014-06-25 02:36:00+01:00,0.0,4.540458
2014-06-25 02:37:00+01:00,0.0,38.640457
2014-06-25 02:38:00+01:00,0.0,5.585331
2014-06-25 02:39:00+01:00,0.0,4.7531447
2014-06-25 02:40:00+01:00,0.0,6.5414433
2014-06-25 02:41:00+01:00,299.0,61.21355
2014-06-25 02:42:00+01:00,0.0,12.653639
2014-06-25 02:43:00+01:00,0.0,4.4639406
2014-06-25 02:44:00+01:00,0.0,781.71075
2014-06-25 02:45:00+01:00,0.0,5.082724
2014-06-25 02:46:00+01:00,0.0,5.033525
2014-06-25 02:47:00+01:00,139.0,6.6037645
2014-06-25 02:48:00+01:00,176.77777,6.3592987
2014-06-25 02:49:00+01:00,0.0,-0.1968294
2014-06-25 02:50:00+01:00,0.0,5.986023
2014-06-25 02:51:00+01:00,0.0,5.5521193
2014-06-25 02:52:00+01:00,0.0,2.7480574
2014-06-25 02:53:00+01:00,0.0,39.04522
2014-06-25 02:54:00+01:00,0.0,41.206894
2014-06-25 02:55:00+01:00,0.0,6.64961
2014-06-25 02:56:00+01:00,0.0,5.636191
2014-06-25 02:57:00+01:00,0.0,11.669264
2014-06-25 02:58:00+01:00,0.0,4.923209
2014-06-25 02:59:00+01:00,0.0,6.3595266
2014-06-25 03:00:00+01:00,0.0,4.8012695
2014-06-25 03:01:00+01:00,0.0,4.51454
2014-06-25 03:02:00+01:00,0.0,5.699033
2014-06-25 03:03:00+01:00,0.0,4.8280997
2014-06-25 03:04:00+01:00,0.0,4.618767
2014-06-25 03:05:00+01:00,0.0,5.4835787
2014-06-25 03:06:00+01:00,0.0,5.0411444
2014-06-25 03:07:00+01:00,0.0,0.39177027
2014-06-25 03:08:00+01:00,0.0,5.721565
2014-06-25 03:09:00+01:00,0.0,6.112749
2014-06-25 03:10:00+01:00,0.0,1.4155761
2014-06-25 03:11:00+01:00,0.0,4.794139
2014-06-25 03:12:00+01:00,0.0,8.12806
2014-06-25 03:13:00+01:00,0.0,4.4718204
2014-06-25 03:14:00+01:00,0.0,4.4659595
2014-06-25 03:15:00+01:00,0.0,4.4532933
2014-06-25 03:16:00+01:00,0.0,6.061401
2014-06-25 03:17:00+01:00,0.0,5.9644027
2014-06-25 03:18:00+01:00,0.0,242.77711
2014-06-25 03:19:00+01:00,0.0,5.213846
2014-06-25 03:20:00+01:00,0.0,4.4617267
2014-06-25 03:21:00+01:00,0.0,10.186613
2014-06-25 03:22:00+01:00,0.0,4.6651983
2014-06-25 03:23:00+01:00,0.0,-1.6499805
2014-06-25 03:24:00+01:00,0.0,-5.820712
2014-06-25 03:25:00+01:00,0.0,4.8135448
2014-06-25 03:26:00+01:00,0.0,4.714137
2014-06-25 03:27:00+01:00,0.0,5.9007792
2014-06-25 03:28:00+01:00,0.0,8.300144
2014-06-25 03:29:00+01:00,0.0,5.301369
2014-06-25 03:30:00+01:00,0.0,5.4964404
2014-06-25 03:31:00+01:00,0.0,4.4467163
2014-06-25 03:32:00+01:00,0.0,4.3526807
2014-06-25 03:33:00+01:00,251.125,99.59342
2014-06-25 03:34:00+01:00,0.0,6.118643
2014-06-25 03:35:00+01:00,0.0,4.578066
2014-06-25 03:36:00+01:00,0.0,4.484063
2014-06-25 03:37:00+01:00,0.0,5.0346646
2014-06-25 03:38:00+01:00,0.0,5.698349
2014-06-25 03:39:00+01:00,0.0,25.933485
2014-06-25 03:40:00+01:00,0.0,5.8938437
2014-06-25 03:41:00+01:00,0.0,5.7550373
2014-06-25 03:42:00+01:00,0.0,6.184285
2014-06-25 03:43:00+01:00,0.0,8.137894
2014-06-25 03:44:00+01:00,0.0,5.5441093
2014-06-25 03:45:00+01:00,0.0,4.907287
2014-06-25 03:46:00+01:00,0.0,11.186617
2014-06-25 03:47:00+01:00,0.0,4.7889943
2014-06-25 03:48:00+01:00,0.0,4.959189
2014-06-25 03:49:00+01:00,0.0,4.544138
2014-06-25 03:50:00+01:00,0.0,0.28119415
2014-06-25 03:51:00+01:00,0.0,6.0578194
2014-06-25 03:52:00+01:00,0.0,4.4587636
2014-06-25 03:53:00+01:00,0.0,4.444535
2014-06-25 03:54:00+01:00,0.0,4.634754
2014-06-25 03:55:00+01:00,0.0,-3.5642889
2014-06-25 03:56:00+01:00,0.0,4.5791078
2014-06-25 03:57:00+01:00,0.0,786.2764
2014-06-25 03:58:00+01:00,0.0,5.0554385
2014-06-25 03:59:00+01:00,0.0,5.779914
2014-06-25 04:00:00+01:00,0.0,12.204204
2014-06-25 04:01:00+01:00,0.0,-5.4227557
2014-06-25 04:02:00+01:00,0.0,4.458829
2014-06-25 04:03:00+01:00,0.0,4.4171185
2014-06-25 04:04:00+01:00,0.0,-2.874686
2014-06-25 04:05:00+01:00,0.0,4.504544
2014-06-25 04:06:00+01:00,12.222222,5.91605
2014-06-25 04:07:00+01:00,0.0,6.068597
2014-06-25 04:08:00+01:00,187.625,65.534515
2014-06-25 04:09:00+01:00,0.0,73.15834
2014-06-25 04:10:00+01:00,0.0,4.4128203
2014-06-25 04:11:00+01:00,0.0,2.7153013
2014-06-25 04:12:00+01:00,0.0,-5.7973013
2014-06-25 04:13:00+01:00,0.0,0.13652699
2014-06-25 04:14:00+01:00,0.0,4.462476
2014-06-25 04:15:00+01:00,0.0,6.174191
2014-06-25 04:16:00+01:00,0.0,11.672748
2014-06-25 04:17:00+01:00,0.0,5.0368786
2014-06-25 04:18:00+01:00,0.0,2.3977044
2014-06-25 04:19:00+01:00,0.11111111,-5.7526603
2014-06-25 04:20:00+01:00,0.0,5.311984
2014-06-25 04:21:00+01:00,83.333336,896.7939
2014-06-25 04:22:00+01:00,0.0,4.6427317
2014-06-25 04:23:00+01:00,0.0,2.1581228
2014-06-25 04:24:00+01:00,0.0,6.188583
2014-06-25 04:25:00+01:00,0.0,4.629349
2014-06-25 04:26:00+01:00,0.0,4.5818105
2014-06-25 04:27:00+01:00,49.88889,5.2674737
2014-06-25 04:28:00+01:00,120.22222,9.172347
2014-06-25 04:29:00+01:00,0.0,5.132998
2014-06-25 04:30:00+01:00,0.0,7.090742
2014-06-25 04:31:00+01:00,0.0,-1.9931703
2014-06-25 04:32:00+01:00,0.0,3.9115486
2014-06-25 04:33:00+01:00,0.0,4.4798303
2014-06-25 04:34:00+01:00,0.0,4.589169
2014-06-25 04:35:00+01:00,0.0,3.549669
2014-06-25 04:36:00+01:00,0.0,4.41409
2014-06-25 04:37:00+01:00,0.0,4.4832816
2014-06-25 04:38:00+01:00,0.0,2.7195017
2014-06-25 04:39:00+01:00,0.0,11.231844
2014-06-25 04:40:00+01:00,0.0,5.065109
2014-06-25 04:41:00+01:00,0.0,4.4437857
2014-06-25 04:42:00+01:00,0.0,4.560776
2014-06-25 04:43:00+01:00,0.0,4.439488
2014-06-25 04:44:00+01:00,0.0,4.4894357
2014-06-25 04:45:00+01:00,0.0,4.819992
2014-06-25 04:46:00+01:00,0.0,9.072842
2014-06-25 04:47:00+01:00,0.0,5.947308
2014-06-25 04:48:00+01:00,0.0,-5.136189
2014-06-25 04:49:00+01:00,0.0,5.1657214
2014-06-25 04:50:00+01:00,0.0,-4.6640587
2014-06-25 04:51:00+01:00,0.0,4.658719
2014-06-25 04:52:00+01:00,0.0,5.704731
2014-06-25 04:53:00+01:00,0.0,0.7699953
2014-06-25 04:54:00+01:00,0.0,51.51108
2014-06-25 04:55:00+01:00,0.0,-2.4329023
2014-06-25 04:56:00+01:00,0.0,5.7151504
2014-06-25 04:57:00+01:00,0.0,5.1955795
2014-06-25 04:58:00+01:00,188.6,34.321934
2014-06-25 04:59:00+01:00,0.0,5.139445
2014-06-25 05:00:00+01:00,0.0,9.1500435
2014-06-25 05:01:00+01:00,0.0,-2.5514884
2014-06-25 05:02:00+01:00,0.0,941.9396
2014-06-25 05:03:00+01:00,0.0,710.3558
2014-06-25 05:04:00+01:00,0.0,8.4196415
2014-06-25 05:05:00+01:00,0.0,26.7602
2014-06-25 05:06:00+01:00,0.0,4.5032415
2014-06-25 05:07:00+01:00,0.0,5.2032313
2014-06-25 05:08:00+01:00,157.55556,54.832306
2014-06-25 05:09:00+01:00,0.0,4.4797325
2014-06-25 05:10:00+01:00,0.0,8.562323
2014-06-25 05:11:00+01:00,0.0,2.75203
2014-06-25 05:12:00+01:00,0.0,4.583178
2014-06-25 05:13:00+01:00,0.0,-2.2081034
2014-06-25 05:14:00+01:00,0.0,5.6825247
2014-06-25 05:15:00+01:00,0.0,4.5355744
2014-06-25 05:16:00+01:00,0.0,4.490543
2014-06-25 05:17:00+01:00,0.0,5.62639
2014-06-25 05:18:00+01:00,0.0,4.2566595
2014-06-25 05:19:00+01:00,0.0,5.655206
2014-06-25 05:20:00+01:00,0.0,28.8449
2014-06-25 05:21:00+01:00,0.0,5.9734545
2014-06-25 05:22:00+01:00,0.0,634.3823
2014-06-25 05:23:00+01:00,0.0,4.6618123
2014-06-25 05:24:00+01:00,0.0,4.4890776
2014-06-25 05:25:00+01:00,0.0,-5.3930926
2014-06-25 05:26:00+01:00,0.0,6.1578455
2014-06-25 05:27:00+01:00,0.0,5.645308
2014-06-25 05:28:00+01:00,0.0,41.080036
2014-06-25 05:29:00+01:00,0.0,10.200549
2014-06-25 05:30:00+01:00,0.0,-1.9792343
2014-06-25 05:31:00+01:00,0.0,4.452675
2014-06-25 05:32:00+01:00,0.0,7.8350143
2014-06-25 05:33:00+01:00,0.0,9.6655445
2014-06-25 05:34:00+01:00,0.0,8.604294
2014-06-25 05:35:00+01:00,0.0,6.037469
2014-06-25 05:36:00+01:00,0.0,8.318704
2014-06-25 05:37:00+01:00,0.0,845.58405
2014-06-25 05:38:00+01:00,0.0,-5.2003984
2014-06-25 05:39:00+01:00,0.0,-4.625767
2014-06-25 05:40:00+01:00,0.0,5.6181197
2014-06-25 05:41:00+01:00,0.0,38.389675
2014-06-25 05:42:00+01:00,0.0,6.0791464
2014-06-25 05:43:00+01:00,0.0,4.7603083
2014-06-25 05:44:00+01:00,0.0,727.095
2014-06-25 05:45:00+01:00,0.0,4.582201
2014-06-25 05:46:00+01:00,0.0,5.0595407
2014-06-25 05:47:00+01:00,0.0,6.366299
2014-06-25 05:48:00+01:00,0.0,5.7147923
2014-06-25 05:49:00+01:00,0.0,5.4108057
2014-06-25 05:50:00+01:00,0.0,5.1124845
2014-06-25 05:51:00+01:00,0.0,4.4517956
2014-06-25 05:52:00+01:00,0.0,-5.816479
2014-06-25 05:53:00+01:00,0.0,10.751737
2014-06-25 05:54:00+01:00,0.0,-0.565449
2014-06-25 05:55:00+01:00,0.0,9.534064
2014-06-25 05:56:00+01:00,0.0,6.3763933
2014-06-25 05:57:00+01:00,0.0,5.866037
2014-06-25 05:58:00+01:00,1307.8889,568.21497
2014-06-25 05:59:00+01:00,0.0,724.2429
2014-06-25 06:00:00+01:00,98.0,22.477493
2014-06-25 06:01:00+01:00,0.0,4.570349
2014-06-25 06:02:00+01:00,0.0,-3.7847898
2014-06-25 06:03:00+01:00,0.0,-2.8223934
2014-06-25 06:04:00+01:00,193.375,8.206695
2014-06-25 06:05:00+01:00,525.55554,59.728878
2014-06-25 06:06:00+01:00,0.0,6.152408
2014-06-25 06:07:00+01:00,0.0,4.478756
2014-06-25 06:08:00+01:00,0.0,4.3306046
2014-06-25 06:09:00+01:00,0.0,5.231201
2014-06-25 06:10:00+01:00,0.0,7.6078057
2014-06-25 06:11:00+01:00,0.0,4.497348
2014-06-25 06:12:00+01:00,0.0,4.485203
2014-06-25 06:13:00+01:00,0.0,4.4835095
2014-06-25 06:14:00+01:00,0.0,-1.8359998
2014-06-25 06:15:00+01:00,0.0,-5.784179
2014-06-25 06:16:00+01:00,0.0,4.7806587
2014-06-25 06:17:00+01:00,0.0,6.1612973
2014-06-25 06:18:00+01:00,0.0,4.6424384
2014-06-25 06:19:00+01:00,0.0,-4.85379
2014-06-25 06:20:00+01:00,0.0,5.7609634
2014-06-25 06:21:00+01:00,0.0,5.6408796
2014-06-25 06:22:00+01:00,0.0,5.0288687
2014-06-25 06:23:00+01:00,0.0,1.8452145
2014-06-25 06:24:00+01:00,0.0,5.6585603
2014-06-25 06:25:00+01:00,0.0,4.450591
2014-06-25 06:26:00+01:00,0.0,5.6519175
2014-06-25 06:27:00+01:00,0.0,4.5760474
2014-06-25 06:28:00+01:00,0.0,6.8664317
2014-06-25 06:29:00+01:00,0.0,4.4602613
2014-06-25 06:30:00+01:00,0.0,4.934573
2014-06-25 06:31:00+01:00,0.0,5.706066
2014-06-25 06:32:00+01:00,0.0,-1.9368403
2014-06-25 06:33:00+01:00,0.0,-3.210517
2014-06-25 06:34:00+01:00,0.0,4.530918
2014-06-25 06:35:00+01:00,0.0,4.675683
2014-06-25 06:36:00+01:00,0.0,4.59897
2014-06-25 06:37:00+01:00,0.0,4.4714622
2014-06-25 06:38:00+01:00,0.0,-5.2119575
2014-06-25 06:39:00+01:00,0.0,6.0232725
2014-06-25 06:40:00+01:00,0.0,-5.6026535
2014-06-25 06:41:00+01:00,0.0,4.4449906
2014-06-25 06:42:00+01:00,0.0,7.889261
2014-06-25 06:43:00+01:00,0.0,4.4309244
2014-06-25 06:44:00+01:00,0.0,4.6506763
2014-06-25 06:45:00+01:00,0.0,-0.86031866
2014-06-25 06:46:00+01:00,0.0,5.9387774
2014-06-25 06:47:00+01:00,0.0,-2.5954127
2014-06-25 06:48:00+01:00,0.0,-4.9965687
2014-06-25 06:49:00+01:00,0.0,6.858194
2014-06-25 06:50:00+01:00,0.0,2.5878913
2014-06-25 06:51:00+01:00,0.0,5.664388
2014-06-25 06:52:00+01:00,0.0,6.280274
2014-06-25 06:53:00+01:00,0.0,7.188066
2014-06-25 06:54:00+01:00,0.0,4.7571497
2014-06-25 06:55:00+01:00,0.0,5.647164
2014-06-25 06:56:00+01:00,0.0,4.4757276
2014-06-25 06:57:00+01:00,0.0,9.577077
2014-06-25 06:58:00+01:00,0.0,5.6623373
2014-06-25 06:59:00+01:00,0.0,4.969706
2014-06-25 07:00:00+01:00,0.0,6.2470946
2014-06-25 07:01:00+01:00,0.0,5.37017
2014-06-25 07:02:00+01:00,0.0,6.3164816
2014-06-25 07:03:00+01:00,0.0,6.501035
2014-06-25 07:04:00+01:00,0.0,5.8515472
2014-06-25 07:05:00+01:00,0.0,6.890038
2014-06-25 07:06:00+01:00,0.0,4.4735136
2014-06-25 07:07:00+01:00,0.0,5.5210886
2014-06-25 07:08:00+01:00,0.0,0.0012047456
2014-06-25 07:09:00+01:00,0.0,37.87753
2014-06-25 07:10:00+01:00,0.0,4.5386677
2014-06-25 07:11:00+01:00,0.0,-1.8701885
2014-06-25 07:12:00+01:00,0.0,5.6758823
2014-06-25 07:13:00+01:00,41.625,-5.807753
2014-06-25 07:14:00+01:00,0.0,7.2417912
2014-06-25 07:15:00+01:00,0.0,4.5724006
2014-06-25 07:16:00+01:00,0.0,4.49839
2014-06-25 07:17:00+01:00,0.0,42.144184
2014-06-25 07:18:00+01:00,0.0,4.4297194
2014-06-25 07:19:00+01:00,1845.0,920.43713
2014-06-25 07:20:00+01:00,0.0,5.0560246
2014-06-25 07:21:00+01:00,0.0,6.993516
2014-06-25 07:22:00+01:00,0.0,4.624237
2014-06-25 07:23:00+01:00,0.0,4.541761
2014-06-25 07:24:00+01:00,0.0,4.585392
2014-06-25 07:25:00+01:00,0.0,53.967266
2014-06-25 07:26:00+01:00,296.87497,125.52925
2014-06-25 07:27:00+01:00,0.0,4.451503
2014-06-25 07:28:00+01:00,1295.0,445.21198
2014-06-25 07:29:00+01:00,0.0,4.4487348
2014-06-25 07:30:00+01:00,0.0,-5.519396
2014-06-25 07:31:00+01:00,0.0,4.422133
2014-06-25 07:32:00+01:00,0.0,0.2880319
2014-06-25 07:33:00+01:00,0.0,5.6530247
2014-06-25 07:34:00+01:00,0.0,4.6332564
2014-06-25 07:35:00+01:00,0.0,4.4748487
2014-06-25 07:36:00+01:00,0.0,5.9128265
2014-06-25 07:37:00+01:00,0.0,18.810215
2014-06-25 07:38:00+01:00,0.0,5.1185083
2014-06-25 07:39:00+01:00,0.0,4.557813
2014-06-25 07:40:00+01:00,0.0,4.4723415
2014-06-25 07:41:00+01:00,0.0,5.7614517
2014-06-25 07:42:00+01:00,0.0,728.0545
2014-06-25 07:43:00+01:00,0.0,0.45952907
2014-06-25 07:44:00+01:00,0.0,4.488915
2014-06-25 07:45:00+01:00,0.0,5.6540666
2014-06-25 07:46:00+01:00,0.0,10.89559
2014-06-25 07:47:00+01:00,0.0,-1.17886
2014-06-25 07:48:00+01:00,0.0,6.672858
2014-06-25 07:49:00+01:00,0.0,3.32487
2014-06-25 07:50:00+01:00,0.0,5.9337306
2014-06-25 07:51:00+01:00,133.9,50.961945
2014-06-25 07:52:00+01:00,0.0,5.6494107
2014-06-25 07:53:00+01:00,0.0,4.598514
2014-06-25 07:54:00+01:00,0.0,-1.4226418
2014-06-25 07:55:00+01:00,0.0,-2.7057285
2014-06-25 07:56:00+01:00,0.0,5.693791
2014-06-25 07:57:00+01:00,0.0,5.9223666
2014-06-25 07:58:00+01:00,0.0,0.65313494
2014-06-25 07:59:00+01:00,0.0,-2.3362622
2014-06-25 08:00:00+01:00,0.0,656.49
2014-06-25 08:01:00+01:00,0.0,5.658495
2014-06-25 08:02:00+01:00,0.0,7.7906995
2014-06-25 08:03:00+01:00,0.0,6.072081
2014-06-25 08:04:00+01:00,0.0,4.57774
2014-06-25 08:05:00+01:00,0.0,5.734264
2014-06-25 08:06:00+01:00,0.0,8.025169
2014-06-25 08:07:00+01:00,0.0,5.622613
2014-06-25 08:08:00+01:00,0.0,5.6805387
2014-06-25 08:09:00+01:00,0.0,13.185029
2014-06-25 08:10:00+01:00,0.0,5.0096908
2014-06-25 08:11:00+01:00,0.0,5.342819
2014-06-25 08:12:00+01:00,0.0,4.6713524
2014-06-25 08:13:00+01:00,0.0,-1.3513013
2014-06-25 08:14:00+01:00,0.0,6.096078
2014-06-25 08:15:00+01:00,0.0,-2.41151
2014-06-25 08:16:00+01:00,0.0,3.943979
2014-06-25 08:17:00+01:00,0.0,4.8585763
2014-06-25 08:18:00+01:00,0.0,1.9242067
2014-06-25 08:19:00+01:00,0.0,4.646639
2014-06-25 08:20:00+01:00,0.0,4.4769
2014-06-25 08:21:00+01:00,0.0,-3.3337917
2014-06-25 08:22:00+01:00,0.0,-5.57426
2014-06-25 08:23:00+01:00,0.0,4.491878
2014-06-25 08:24:00+01:00,89.375,16.112007
2014-06-25 08:25:00+01:00,0.0,6.463265
2014-06-25 08:26:00+01:00,0.0,3.4685278
2014-06-25 08:27:00+01:00,0.0,5.2022543
2014-06-25 08:28:00+01:00,0.0,4.495785
2014-06-25 08:29:00+01:00,0.0,4.477095
2014-06-25 08:30:00+01:00,0.0,32.463566
2014-06-25 08:31:00+01:00,0.0,-1.2916502
2014-06-25 08:32:00+01:00,0.0,-1.0931276
2014-06-25 08:33:00+01:00,0.0,5.644787
2014-06-25 08:34:00+01:00,0.0,8.984634
2014-06-25 08:35:00+01:00,0.0,4.5990024
2014-06-25 08:36:00+01:00,0.0,3.632243
2014-06-25 08:37:00+01:00,0.0,5.3018575
2014-06-25 08:38:00+01:00,0.0,4.9775534
2014-06-25 08:39:00+01:00,0.0,5.2923174
2014-06-25 08:40:00+01:00,0.0,2.85821
2014-06-25 08:41:00+01:00,0.0,5.4569445
2014-06-25 08:42:00+01:00,179.375,6.9378695
2014-06-25 08:43:00+01:00,0.0,7.171069
